Question ID,Question Text,Response Text,Num Valid Segments,MinAgree_100pct,MinAgree_95pct,MinAgree_90pct,MinAgree_80pct,MinAgree_70pct,MinAgree_60pct,MinAgree_50pct,MinAgree_40pct,MinAgree_30pct,MinAgree_20pct,MinAgree_10pct
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",Understanding music can help you understand the latest trends in society,65,0.3300,0.3900,0.4700,0.5300,0.5500,0.5800,0.6000,0.6200,0.6300,0.6700,0.7400
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",If AI can fully understand me then conversation will be smooth and clear. There will be no conflicts. It will make my mental health better. ,65,0.3300,0.3800,0.3900,0.4400,0.4500,0.4600,0.4700,0.4700,0.4800,0.5200,0.5800
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?","Understand me, support me, trust me, and encourage me as much as possible.",65,0.3300,0.3800,0.4400,0.5000,0.5300,0.5600,0.5800,0.6000,0.6500,0.6900,0.7400
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"If properly framed, it could provide us with better answers to the big questions and challenges that lie ahead. They could help us emerge from the era of fake news by adapting the discourse without corrupting the information.",65,0.3300,0.4000,0.4500,0.5000,0.5200,0.5400,0.5500,0.5600,0.5700,0.5800,0.6200
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",Make you laugh And have a good time ,65,0.3300,0.4300,0.4400,0.5000,0.5500,0.5700,0.5900,0.6100,0.6500,0.6700,0.7000
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?","I don't think there is any special difference. It's just like an online friend, a friend you haven't met but you can chat and have fun with.",65,0.3300,0.3800,0.4200,0.4400,0.4500,0.4600,0.4800,0.4900,0.5000,0.5200,0.5700
29315be2-e36d-4653-ad95-ebb0675fa39b,"We asked some AI’s what question they would like to ask humans. This is what they came up with:    If an AI chatbot could act like it fully understands and shares your feelings, what would be the biggest difference between your relationship with it and your relationship with another person? Why would this difference be important to you?",I would know that one is really genuine,65,0.3300,0.3900,0.4000,0.4300,0.4400,0.4500,0.4600,0.4800,0.5000,0.5300,0.5700
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",Someone who knows a lot about cinema. Someone who has empathy and can support me psychologically.,65,0.3300,0.3800,0.4700,0.5000,0.5300,0.5600,0.5900,0.6100,0.6300,0.6500,0.7500
9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",Laughing I really love a good laughter ,65,0.3300,0.4400,0.4500,0.5300,0.5600,0.5700,0.5900,0.6200,0.6400,0.6700,0.7100
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?","My views about human-AI relationships didn’t shift in a distinctly positive or negative direction because I see both potential and challenges coexisting. The possibilities for collaboration and efficiency are exciting, yet the complexities of trust, ethics, and emotional nuance remain unresolved. I think meaningful progress depends on responsible development and thoughtful integration. A balanced perspective keeps me cautiously optimistic without tipping fully toward enthusiasm or skepticism.",52,0.3300,0.3900,0.4500,0.5000,0.5100,0.5300,0.5400,0.5500,0.5700,0.5900,0.6400
9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?","We shouldn't look to Artificial Intelligence to replace human connections. Technology has been isolating us for a couple of decades. We must understand the importance of the human factor in society, culture, the workplace, and so on.",52,0.3300,0.4000,0.4700,0.5200,0.5400,0.5500,0.5500,0.5600,0.5700,0.6100,0.6400
e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,"People should keep an open eye on their daily AI usage and interactions.
",31,0.3300,0.3300,0.5700,0.5800,0.6200,0.6300,0.6300,0.6500,0.6700,0.6800,0.7100
822ab160-47f4-47dd-aac2-e072db0d9697,Branch B - What specific thing(s) would the AI need to say or do to give you the impression that it understood your emotions or seemed conscious?,I will always think that AI is AI,54,0.3300,0.4400,0.4600,0.5100,0.5300,0.5400,0.5600,0.5700,0.5800,0.6000,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"People are more selfish, or artificial intelligence is used as a tool to manipulate the lower class people",65,0.3300,0.4100,0.4400,0.5000,0.5200,0.5300,0.5500,0.5600,0.5700,0.6000,0.6400
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"The above three points, people become unable to communicate and interact with real people, and empathy decreases",65,0.3300,0.3400,0.4400,0.4800,0.5100,0.5300,0.5500,0.5600,0.5800,0.6000,0.6700
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,There would be a tremendous decline in human to human social and communication skills.,65,0.3300,0.4400,0.4600,0.4900,0.5200,0.5500,0.5500,0.5700,0.5900,0.6100,0.6500
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"I think people will become more and more ingrained to their phones, lacking that human connection and interaction that makes us unable to effectively communicate iwth one another.",65,0.3300,0.4000,0.4400,0.5000,0.5300,0.5500,0.5600,0.5600,0.5700,0.5900,0.6300
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",I think there is no limit to what water can do for an emotional approach because water can also be developed to be like a psychologist so that people can easily understand.,65,0.3300,0.4000,0.4400,0.4800,0.4900,0.5000,0.5200,0.5300,0.5300,0.5600,0.5800
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,That people might interact with AI instead normal humans and thus decline in their ability to interact in social situations.,65,0.3300,0.3400,0.4400,0.4800,0.5200,0.5300,0.5500,0.5500,0.5600,0.6000,0.6400
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,Isolation and decreased communication between people,65,0.3300,0.3800,0.4300,0.4500,0.4800,0.5100,0.5300,0.5400,0.5500,0.5800,0.6700
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"negative: Less thought and logic deduction, dependency on the overall accumilated knowledge of AI we have created. its like moving your database to the cloud and now someone else controls its. 

positive: People spend less time searching for apparant info and menial tasks and have more time to do what they want thus increasing satisfaction in life. more available education and healthcare, better faster solutions to modern life, ...",65,0.3300,0.4200,0.5000,0.5300,0.5500,0.5600,0.5700,0.5800,0.5900,0.6200,0.6300
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,The biggest negative impact could be people becoming more isolated from real human connection relying on AI for emotional support instead of building messy but meaningful relationships with others.,65,0.3300,0.4000,0.4400,0.5000,0.5200,0.5400,0.5500,0.5700,0.5700,0.5900,0.6500
88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",it should be strongly discouraged,65,0.3300,0.3800,0.4400,0.4700,0.4800,0.5000,0.5000,0.5100,0.5300,0.5500,0.5600
dc8fcd6e-95c5-46f0-8a92-87f6bc0008bf,What do you think will be the most significant social impact (positive or negative) if AI becomes a common part of personal relationships in the next two decades?,"The life would be like between human and AI, not human with human anymore.",65,0.3300,0.4300,0.4700,0.5400,0.5500,0.5600,0.5700,0.5700,0.5900,0.6000,0.6300
