Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
420bcb3e-6bb5-4185-90b5-c6dbb3b592c5,"Life has become manageable since the introduction of AI, I can assign a task to AI and I don't need to monitor it but I'll get it done ",Positive,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,
cdf7b455-7f17-463f-9203-d5d9ff68d07c,Life has become more easy using AI when I  need information I just ask AI and then I get everything that I need ,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,Increased efficiency and productivity,,,,,,
7d861655-3a45-4a79-b137-69ad091d0a63,"Life has generally become easy, and my efficiency in the things that I do has increased",Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
df80a81b-f5d7-4d48-8bc5-1817bee5a297,Life is easened by AI and activities are easy to navigate with the help of AI also in the field of research it's easy to cover many fields and indeed fields with AI,Positive,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,
bbf71e7e-1f01-463f-8864-04a1dfae32ce,Life is easier using AI,Neutral,Convenience in daily life and routine tasks,,,,,,,,
af8e315b-7f25-446f-bb6c-4dfe6e4cc8f2,"Life is very easy and independent, because AI is the best answer of all questions of daily life.Now maximum problems solved of our daily life.",Positive,Convenience in daily life and routine tasks,Faster and easier access to information,Greater confidence and independence,Improved decision-making and problem-solving,,,,,
2484153e-450c-4e88-a434-3f5977fe196c,Life style for human was changed.,Neutral,Increased use and normalization of AI in daily life,,,,,,,,
ad44a373-368c-44c4-b3d5-1e85caa18e9b,"Lower quality in discourse and media, and some stuff take shorter time to do.",Negative,Concerns about misinformation and AI-generated content,Increased efficiency and productivity,,,,,,,
38f91be7-f242-4a01-8a76-44e5aab007e6,"Lowered my threshold for obtaining information

",Neutral,Faster and easier access to information,,,,,,,,
e2126280-0f61-4b71-a01d-f8ccd05c9f22,Made it easy,Positive,Increased efficiency and productivity,,,,,,,,
ecb6fa39-33c4-4405-aef2-a526cc13c241,"Made my job easier when it came to correcting my letters, making prompts etc",Positive,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,,,
a35c1a3b-7aad-49a5-a40f-618c9b3c8a70,Made some aspects of work easier,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
c24cea53-cbdf-4629-ade6-f7854150802d,Made things easier to plan ,Positive,Convenience in daily life and routine tasks,Personal organization and time management,,,,,,,
d1f6d8b3-8793-4829-a707-979b14bd606c,Mainly online search results having an AI influenced summary.,Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,,,,,,,
69305fec-da85-4638-b258-5863bb2940c8,Mainly that it can help me at lot in terms of saving time.,Positive,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
4d71510d-ee0e-42c2-9c59-e3ef73129eee,Make my life more convenient and solve problems easier,Positive,Convenience in daily life and routine tasks,Improved decision-making and problem-solving,Increased efficiency and productivity,,,,,,
8bc3c999-a4be-44aa-a6cb-ada24662227d,Make my work more convenient and efficient,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
bcd301d6-d49c-440b-8c9a-2f20f6bd0ff1,"Make some things easier, not everything.",Neutral,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
b4bdacdf-f8a0-4bdd-94ca-77efec9be699,"Makes lot of my online tasks easier and automated like creating programs, error checking it, etc.",Positive,Automation of repetitive and mundane tasks,Convenience in daily life and routine tasks,Faster and easier access to information,Increased efficiency and productivity,,,,,
bd0891fd-c55a-4de2-be46-5c9dbbc43850,Makes my job easier. Can help do better research and write better content ,Neutral,Content creation and idea generation,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,,
b8735ce7-9339-45cc-b70d-e149b7604fea,"Making Idea of the videos

",Neutral,Content creation and idea generation,,,,,,,,
c35e4ac0-429d-4b51-832a-443a931143e3,Making and doing reports that are well articulated and structured professionally.,Positive,Content creation and idea generation,"Improved writing, editing, and communication",Increased efficiency and productivity,,,,,,
c2d66804-ce32-40f5-87d7-b462ff35d322,Making images become easier. I often use AI answer instead of google search.,Neutral,AI replacing traditional search engines,Content creation and idea generation,Convenience in daily life and routine tasks,Faster and easier access to information,,,,,
0e9b0757-2cbf-48ab-a956-2224336ebfbd,Making research diverse and easy.,Positive,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,
02c65846-4e1c-4fbd-98c9-037f288ae127,Making things easy and fast,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,Increased efficiency and productivity,,,,,,
b7d8a863-47c4-41ee-bd59-9b16a24c77c9,Many questions can be answered by artificial intelligence,Neutral,Faster and easier access to information,,,,,,,,
2b44f645-cf4a-4ad5-8083-4321676e6a38,More advance event-driven AI,Neutral,Increased use and normalization of AI in daily life,,,,,,,,
e380bd25-c46f-4450-ba48-7d19aa3e4830,More convenience in a lot of aspects of seeking information and understanding information especially on Google.  ,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,,,,,,,
542274d2-7105-41be-abe6-4bdddc5b5eb7,More convenient and efficient,Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
ca5a5a27-095c-427d-9efd-283555b559d4,"More convenient research, I can find information much sooner

",Positive,Changes in research and knowledge discovery methods,Faster and easier access to information,,,,,,,
fae617c5-9adf-401f-936d-4c945a02841a,"More convenient, faster",Positive,Convenience in daily life and routine tasks,Increased efficiency and productivity,,,,,,,
c884bf15-c05f-45ec-b1e6-3b8b744d7020,More efficient. Less hassle.,Positive,Increased efficiency and productivity,,,,,,,,
4beb64ea-79b1-4f7c-9b69-cbe557efe4e9,More focus and also more productive,Positive,Increased efficiency and productivity,Reduced stress and workload,,,,,,,
8aeafa7b-9c65-43de-9814-35c15371d736,"More free time as a teacher has helped me prepare teaching materials, and in my personal life it has helped me with my hobby as a dungeon master.",Positive,Increased efficiency and productivity,Personal organization and time management,Reduced stress and workload,,,,,,
88110429-b2de-4112-8fcf-53364461a5d7,More people expect me to use AI,Neutral,Increased use and normalization of AI in daily life,,,,,,,,
e9fa519f-8a97-4abd-af83-a3211eb79073,More personalised learning i can through AI filter out the unnecessary time wasters and gained lot's of knowledge and self support systems that helped me develop myself more efficiently.,Positive,Enhanced learning and study support,Faster and easier access to information,Greater confidence and independence,Personalized recommendations and advice,,,,,
679d9bb8-63cb-4f08-955d-8a0572fa7067,More work done.,Neutral,Increased efficiency and productivity,,,,,,,,
9b2366ad-2c70-4416-ae3d-14e5f3e82921,"Most interactions and basic needs are now changed to automated systems with AI, yes this could make things quicker, however most interactions you get with people in customer support is limited. Additionally its difficult to have a more personalized experience when the AI is lost in what to do.",Neutral,AI-powered customer service and chatbots,Convenience in daily life and routine tasks,Reduced human interaction and increased reliance on AI,,,,,,
4b6b13e9-801c-4fa6-8eff-b19f2569d537,Most noticeable change has been AI replacing google search in almost all scenarios,Neutral,AI replacing traditional search engines,Changes in research and knowledge discovery methods,,,,,,,
4ffd8651-f3a4-43da-9fa5-245521c8c9e5,Most noticeable change is how easy and quickly I use AI in my daily life without thinking about it. Meaning it's the go to to find out information or tell the time or weather before leaving the house every day.,Positive,Convenience in daily life and routine tasks,Faster and easier access to information,Increased use and normalization of AI in daily life,,,,,,
