theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
governance and regulation of AI,0.5721115719225468,"First and foremost, they need to better protect privacy, as many AIs currently collect data (some with little or no user consent). Second, they need to be more transparent, as some people may currently view AI as something real. AI must provide feedback over time that it is NOT a real person. Finally, it must be clear that AI is only a tool, a complement, and should not be relied upon entirely.",88ecd2a3-4026-4ed6-9f73-c29b7279143d,"​​What specific boundaries or limits, if any, do you think society should place on AI taking on roles that provide deep emotional connection or companionship?",98d8e303-1544-4cb4-abaa-e57e95bd0b49,b14b4f85,20250625_100630
governance and regulation of AI,0.5705921724112879,unpredictability of AI,9a39eb2f-4dc6-4b20-bed7-56b6b714f8b1,"If you were to design your own ideal AI companion, beyond just being 'supportive' or 'understanding,' what is one specific, perhaps unusual, personality quirk, skill, or shared interest you would want it to have to make your interactions feel truly unique and engaging for you?",0b832162-4744-4f29-8718-a033c84ae798,b14b4f85,20250625_100630
governance and regulation of AI,0.5699626061069974,"My thoughts are the same, I was already of the thought that AI needs to be regulated and AI personal connections should never cross a line and be kept within a lot of restrictions.",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",6e545922-2e8e-4c59-bf9c-2e9b086051b3,b14b4f85,20250625_100630
governance and regulation of AI,0.5698006085860507,Specific AI bots are made by companies which ensure things are pushed in the favor of what they believe ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9b2366ad-2c70-4416-ae3d-14e5f3e82921,b14b4f85,20250625_100630
governance and regulation of AI,0.5698006085860507,Specific AI bots are made by companies which ensure things are pushed in the favor of what they believe ,05f81a31-a904-4ed2-8fa1-68fb561de3b9,Explain why you gave that trust score to your AI chatbot.,9b2366ad-2c70-4416-ae3d-14e5f3e82921,b14b4f85,20250625_100630
governance and regulation of AI,0.5694591973602032,Let AI be AI's and humans be humans,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",b767c90e-0b32-478c-ae04-2ddcd4329e38,b14b4f85,20250625_100630
governance and regulation of AI,0.568713357712556,In trying to look at AI from an approach that allows for limits or ethics to be followed,e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,b63ec7af-5e31-4a8f-aa5c-d220092dd707,b14b4f85,20250625_100630
governance and regulation of AI,0.5684463887767339,"This survey has helped me reflect deeply on the implications of AI in human relationships. While I've shared my concerns about over-dependence and social isolation, I wish there had been more questions exploring the potential regulatory frameworks needed to ensure ethical AI development, especially for vulnerable populations like children and the elderly.",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",c6290780-83cb-4b6b-ba9b-1b3bcd19c830,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7703817757482294,"human-AI relationships can be helpful, but they also carry many risks.",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",8de7401e-d664-4702-9786-587be089c5fa,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7490335806384492,Human -AI relationships are complex. AI can help in allevating loneliness but creating an emotional connect with AI is risky,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",13364f62-b38b-45b5-b5d0-aae2ae1fabc5,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.745505207150136,i am positive towards Human AI relationship,e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,025c2228-b0ab-4a6a-814d-09252ddc455c,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7193871091598213,I think human-AI relationships could be a better thing to the society if addressed well.,e5420a86-e0e0-407a-a869-66fde0e83b5c,Branch A - How have your views become more positive/optimistic toward human-AI relationships?,5b18f1ab-57f3-4538-b78d-1340018a6d33,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7179559082666929,Human-AI relationships should have boundaries and making AI human like is very rarely an option.,9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",ed307102-22ef-40b8-8ac0-c0b0597fbef3,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7119410463481849,"Human interactions with AI it should enhance our lives. As long as we use it mindfully and ethically, the human-AI relationships can thrive in a balanced and meaningful way. ",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",0a97bad5-a0b8-41f5-97f3-4f0377c3a84f,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7119166107840602,"Human interactions with AI it should enhance our lives. As long as we use it mindfully and ethically, the human-AI relationships can thrive in a balanced and meaningful way. ",f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",0a97bad5-a0b8-41f5-97f3-4f0377c3a84f,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7085757193716529,"Human-AI relationships are good but they are complicated. AI has helped humans a lot in terms of forming human-like relationships that we sometimes crave. However, being dependent on AI's will reduce the social relationships of humans which is also important. Overall, there are both negative and positive impacts depending on the situation.",9faef71d-ceae-49ad-8eee-63bd39745a6c,"Branch C - You indicated your views on human-AI relationships didn't shift in a simple positive or negative way (they may have remained the same, become more complex, or you're still reflecting). Could you briefly share any final thoughts or reflections you have about your current perspective after completing this survey?",eadcc296-8615-4ddb-86a1-ed9215780229,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7049896476995616,AI human connection is good. But it would be bad if human start feeling for AI as a romantic partner,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",ba00d7b2-40d2-45de-8422-48c214ed66fb,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7023963892643624,Yes to know much more about ai and human relationships further,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",bdd8db3f-5abd-4804-b63a-63bddc76b75b,b14b4f85,20250625_100630
human-AI relationships and collaboration,0.7023963892643624,Yes to know much more about ai and human relationships further,f5d8656f-39ba-4ef5-a683-614caeffde4b,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",bdd8db3f-5abd-4804-b63a-63bddc76b75b,b14b4f85,20250625_100630
